//Loading PDBs.
//PDB loading of cell: SRAMNSA_1
//Making the stats.
GID                       totalC    totalCC    ratioCC     Cell    Layout   Source
252                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X2/X1/X0/15  XI0/XI0/XI10/NET33  
253                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X2/X1/X0/16  XI0/XI0/XI10/NET34  
254                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X2/X1/X0/17  XI0/XI0/XI10/NET36  
255                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X2/X1/X0/18  XI0/XI0/XI10/NET35  
256                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X2/X1/X1/15  XI0/XI0/XI11/NET33  
257                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X2/X1/X1/16  XI0/XI0/XI11/NET34  
258                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X2/X1/X1/17  XI0/XI0/XI11/NET36  
259                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X2/X1/X1/18  XI0/XI0/XI11/NET35  
260                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X0/X0/15  XI0/XI0/XI12/NET33  
261                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X0/X0/16  XI0/XI0/XI12/NET34  
262                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X0/X0/17  XI0/XI0/XI12/NET36  
263                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X0/X0/18  XI0/XI0/XI12/NET35  
264                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X0/X1/15  XI0/XI0/XI13/NET33  
265                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X0/X1/16  XI0/XI0/XI13/NET34  
266                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X0/X1/17  XI0/XI0/XI13/NET36  
267                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X0/X1/18  XI0/XI0/XI13/NET35  
268                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X1/X0/15  XI0/XI0/XI14/NET33  
269                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X1/X0/16  XI0/XI0/XI14/NET34  
270                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X1/X0/17  XI0/XI0/XI14/NET36  
271                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X1/X0/18  XI0/XI0/XI14/NET35  
272                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X1/X1/15  XI0/XI0/XI15/NET33  
273                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X1/X1/16  XI0/XI0/XI15/NET34  
274                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X1/X1/17  XI0/XI0/XI15/NET36  
275                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X0/X3/X1/X1/18  XI0/XI0/XI15/NET35  
276                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X0/X0/15  XI0/XI1/XI0/NET33  
277                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X0/X0/16  XI0/XI1/XI0/NET34  
278                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X0/X0/17  XI0/XI1/XI0/NET36  
279                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X0/X0/18  XI0/XI1/XI0/NET35  
280                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X0/X1/15  XI0/XI1/XI1/NET33  
281                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X0/X1/16  XI0/XI1/XI1/NET34  
282                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X0/X1/17  XI0/XI1/XI1/NET36  
283                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X0/X1/18  XI0/XI1/XI1/NET35  
284                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X1/X0/15  XI0/XI1/XI2/NET33  
285                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X1/X0/16  XI0/XI1/XI2/NET34  
286                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X1/X0/17  XI0/XI1/XI2/NET36  
287                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X1/X0/18  XI0/XI1/XI2/NET35  
288                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X1/X1/15  XI0/XI1/XI3/NET33  
289                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X1/X1/16  XI0/XI1/XI3/NET34  
290                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X1/X1/17  XI0/XI1/XI3/NET36  
291                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X0/X1/X1/18  XI0/XI1/XI3/NET35  
292                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X0/X0/15  XI0/XI1/XI4/NET33  
293                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X0/X0/16  XI0/XI1/XI4/NET34  
294                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X0/X0/17  XI0/XI1/XI4/NET36  
295                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X0/X0/18  XI0/XI1/XI4/NET35  
296                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X0/X1/15  XI0/XI1/XI5/NET33  
297                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X0/X1/16  XI0/XI1/XI5/NET34  
298                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X0/X1/17  XI0/XI1/XI5/NET36  
299                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X0/X1/18  XI0/XI1/XI5/NET35  
300                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X1/X0/15  XI0/XI1/XI6/NET33  
301                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X1/X0/16  XI0/XI1/XI6/NET34  
302                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X1/X0/17  XI0/XI1/XI6/NET36  
303                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X1/X0/18  XI0/XI1/XI6/NET35  
304                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X1/X1/15  XI0/XI1/XI7/NET33  
305                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X1/X1/16  XI0/XI1/XI7/NET34  
306                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X1/X1/17  XI0/XI1/XI7/NET36  
307                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X1/X1/X1/18  XI0/XI1/XI7/NET35  
308                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X0/X0/15  XI0/XI1/XI8/NET33  
309                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X0/X0/16  XI0/XI1/XI8/NET34  
310                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X0/X0/17  XI0/XI1/XI8/NET36  
311                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X0/X0/18  XI0/XI1/XI8/NET35  
312                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X0/X1/15  XI0/XI1/XI9/NET33  
313                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X0/X1/16  XI0/XI1/XI9/NET34  
314                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X0/X1/17  XI0/XI1/XI9/NET36  
315                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X0/X1/18  XI0/XI1/XI9/NET35  
316                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X1/X0/15  XI0/XI1/XI10/NET33  
317                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X1/X0/16  XI0/XI1/XI10/NET34  
318                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X1/X0/17  XI0/XI1/XI10/NET36  
319                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X1/X0/18  XI0/XI1/XI10/NET35  
320                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X1/X1/15  XI0/XI1/XI11/NET33  
321                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X1/X1/16  XI0/XI1/XI11/NET34  
322                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X1/X1/17  XI0/XI1/XI11/NET36  
323                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X2/X1/X1/18  XI0/XI1/XI11/NET35  
324                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X0/X0/15  XI0/XI1/XI12/NET33  
325                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X0/X0/16  XI0/XI1/XI12/NET34  
326                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X0/X0/17  XI0/XI1/XI12/NET36  
327                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X0/X0/18  XI0/XI1/XI12/NET35  
328                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X0/X1/15  XI0/XI1/XI13/NET33  
329                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X0/X1/16  XI0/XI1/XI13/NET34  
330                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X0/X1/17  XI0/XI1/XI13/NET36  
331                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X0/X1/18  XI0/XI1/XI13/NET35  
332                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X1/X0/15  XI0/XI1/XI14/NET33  
333                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X1/X0/16  XI0/XI1/XI14/NET34  
334                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X1/X0/17  XI0/XI1/XI14/NET36  
335                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X1/X0/18  XI0/XI1/XI14/NET35  
336                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X1/X1/15  XI0/XI1/XI15/NET33  
337                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X1/X1/16  XI0/XI1/XI15/NET34  
338                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X1/X1/17  XI0/XI1/XI15/NET36  
339                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X0/X1/X3/X1/X1/18  XI0/XI1/XI15/NET35  
340                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X0/X0/15  XI0/XI4/XI0/NET33  
341                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X0/X0/16  XI0/XI4/XI0/NET34  
342                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X0/X0/17  XI0/XI4/XI0/NET36  
343                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X0/X0/18  XI0/XI4/XI0/NET35  
344                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X0/X1/15  XI0/XI4/XI1/NET33  
345                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X0/X1/16  XI0/XI4/XI1/NET34  
346                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X0/X1/17  XI0/XI4/XI1/NET36  
347                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X0/X1/18  XI0/XI4/XI1/NET35  
348                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X1/X0/15  XI0/XI4/XI2/NET33  
349                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X1/X0/16  XI0/XI4/XI2/NET34  
350                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X1/X0/17  XI0/XI4/XI2/NET36  
351                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X1/X0/18  XI0/XI4/XI2/NET35  
352                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X1/X1/15  XI0/XI4/XI3/NET33  
353                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X1/X1/16  XI0/XI4/XI3/NET34  
354                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X1/X1/17  XI0/XI4/XI3/NET36  
355                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X0/X1/X1/18  XI0/XI4/XI3/NET35  
356                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X0/X0/15  XI0/XI4/XI4/NET33  
357                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X0/X0/16  XI0/XI4/XI4/NET34  
358                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X0/X0/17  XI0/XI4/XI4/NET36  
359                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X0/X0/18  XI0/XI4/XI4/NET35  
360                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X0/X1/15  XI0/XI4/XI5/NET33  
361                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X0/X1/16  XI0/XI4/XI5/NET34  
362                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X0/X1/17  XI0/XI4/XI5/NET36  
363                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X0/X1/18  XI0/XI4/XI5/NET35  
364                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X1/X0/15  XI0/XI4/XI6/NET33  
365                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X1/X0/16  XI0/XI4/XI6/NET34  
366                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X1/X0/17  XI0/XI4/XI6/NET36  
367                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X1/X0/18  XI0/XI4/XI6/NET35  
368                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X1/X1/15  XI0/XI4/XI7/NET33  
369                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X1/X1/16  XI0/XI4/XI7/NET34  
370                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X1/X1/17  XI0/XI4/XI7/NET36  
371                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X1/X1/X1/18  XI0/XI4/XI7/NET35  
372                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X0/X0/15  XI0/XI4/XI8/NET33  
373                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X0/X0/16  XI0/XI4/XI8/NET34  
374                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X0/X0/17  XI0/XI4/XI8/NET36  
375                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X0/X0/18  XI0/XI4/XI8/NET35  
376                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X0/X1/15  XI0/XI4/XI9/NET33  
377                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X0/X1/16  XI0/XI4/XI9/NET34  
378                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X0/X1/17  XI0/XI4/XI9/NET36  
379                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X0/X1/18  XI0/XI4/XI9/NET35  
380                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X1/X0/15  XI0/XI4/XI10/NET33  
381                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X1/X0/16  XI0/XI4/XI10/NET34  
382                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X1/X0/17  XI0/XI4/XI10/NET36  
383                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X1/X0/18  XI0/XI4/XI10/NET35  
384                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X1/X1/15  XI0/XI4/XI11/NET33  
385                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X1/X1/16  XI0/XI4/XI11/NET34  
386                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X1/X1/17  XI0/XI4/XI11/NET36  
387                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X2/X1/X1/18  XI0/XI4/XI11/NET35  
388                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X0/X0/15  XI0/XI4/XI12/NET33  
389                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X0/X0/16  XI0/XI4/XI12/NET34  
390                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X0/X0/17  XI0/XI4/XI12/NET36  
391                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X0/X0/18  XI0/XI4/XI12/NET35  
392                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X0/X1/15  XI0/XI4/XI13/NET33  
393                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X0/X1/16  XI0/XI4/XI13/NET34  
394                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X0/X1/17  XI0/XI4/XI13/NET36  
395                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X0/X1/18  XI0/XI4/XI13/NET35  
396                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X1/X0/15  XI0/XI4/XI14/NET33  
397                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X1/X0/16  XI0/XI4/XI14/NET34  
398                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X1/X0/17  XI0/XI4/XI14/NET36  
399                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X1/X0/18  XI0/XI4/XI14/NET35  
400                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X1/X1/15  XI0/XI4/XI15/NET33  
401                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X1/X1/16  XI0/XI4/XI15/NET34  
402                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X1/X1/17  XI0/XI4/XI15/NET36  
403                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X0/X3/X1/X1/18  XI0/XI4/XI15/NET35  
404                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X0/X0/15  XI0/XI5/XI0/NET33  
405                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X0/X0/16  XI0/XI5/XI0/NET34  
406                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X0/X0/17  XI0/XI5/XI0/NET36  
407                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X0/X0/18  XI0/XI5/XI0/NET35  
408                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X0/X1/15  XI0/XI5/XI1/NET33  
409                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X0/X1/16  XI0/XI5/XI1/NET34  
410                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X0/X1/17  XI0/XI5/XI1/NET36  
411                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X0/X1/18  XI0/XI5/XI1/NET35  
412                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X1/X0/15  XI0/XI5/XI2/NET33  
413                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X1/X0/16  XI0/XI5/XI2/NET34  
414                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X1/X0/17  XI0/XI5/XI2/NET36  
415                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X1/X0/18  XI0/XI5/XI2/NET35  
416                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X1/X1/15  XI0/XI5/XI3/NET33  
417                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X1/X1/16  XI0/XI5/XI3/NET34  
418                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X1/X1/17  XI0/XI5/XI3/NET36  
419                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X0/X1/X1/18  XI0/XI5/XI3/NET35  
420                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X0/X0/15  XI0/XI5/XI4/NET33  
421                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X0/X0/16  XI0/XI5/XI4/NET34  
422                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X0/X0/17  XI0/XI5/XI4/NET36  
423                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X0/X0/18  XI0/XI5/XI4/NET35  
424                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X0/X1/15  XI0/XI5/XI5/NET33  
425                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X0/X1/16  XI0/XI5/XI5/NET34  
426                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X0/X1/17  XI0/XI5/XI5/NET36  
427                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X0/X1/18  XI0/XI5/XI5/NET35  
428                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X1/X0/15  XI0/XI5/XI6/NET33  
429                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X1/X0/16  XI0/XI5/XI6/NET34  
430                      3.54e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X1/X0/17  XI0/XI5/XI6/NET36  
431                      3.55e-18   0.00e+00   0.00e+00    SRAMNSA_1  X4/X0/X0/X1/X1/X1/X1/X0/18  XI0/XI5/XI6/NET35  
